user_id,first_name,middle_name,last_name,username,email,address_id,created_at,last_update
0434a613-15d5-441c-b2f6-a55a58f826e5,RICKY,NULL,SHELBY,RICKY_SHELBY,RICKY.SHELBY@sakilacustomer.org,9661b724-dafa-48d0-a5e4-bdd4d04c1785,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0442be35-6b14-452d-83b9-4e30128487d7,LILLIAN,NULL,GRIFFIN,LILLIAN_GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,85a324ae-4827-482b-9107-d44f42bbb379,"2006-02-14 22:04:36","2006-02-15 18:27:20"
04ef4ca3-93d7-4713-bed6-49d4025b0679,TARA,NULL,RYAN,TARA_RYAN,TARA.RYAN@sakilacustomer.org,ececa233-a1f9-42f9-8372-fd79e91f30ac,"2006-02-14 22:04:36","2006-02-15 18:27:20"
053a15d1-f34e-487d-8ef5-4b8cd8e7e518,ROBERTO,NULL,VU,ROBERTO_VU,ROBERTO.VU@sakilacustomer.org,39395478-65f8-460c-91d7-fd78b456e734,"2006-02-14 22:04:37","2006-02-15 18:27:20"
054c8340-3127-4318-a249-3c340849848b,ESTHER,NULL,CRAWFORD,ESTHER_CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,a98419cb-d89e-4d85-a3a7-248e7a5df146,"2006-02-14 22:04:36","2006-02-15 18:27:20"
05786c23-f801-43e3-b763-166cc510fc6f,VERNON,NULL,CHAPA,VERNON_CHAPA,VERNON.CHAPA@sakilacustomer.org,1b41001b-0e1e-4ad5-9492-90b5154758af,"2006-02-14 22:04:37","2006-02-15 18:27:20"
05aac8fc-56b0-4f70-b457-c3bbbddcd0f8,WILLARD,NULL,LUMPKIN,WILLARD_LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,dd33e7be-9101-4ca3-a822-6c3129ecba5b,"2006-02-14 22:04:37","2006-02-15 18:27:20"
064bc709-1dca-4c97-9eee-318eb66f4fe3,MARGIE,NULL,WADE,MARGIE_WADE,MARGIE.WADE@sakilacustomer.org,447e17c7-5fbf-4f2e-a400-a9e6cd6b325a,"2006-02-14 22:04:36","2006-02-15 18:27:20"
068098a6-8381-43bd-b561-9500ac62be3b,LISA,NULL,ANDERSON,LISA_ANDERSON,LISA.ANDERSON@sakilacustomer.org,71b7616b-a3d7-40bf-bb23-eb773c2c79c5,"2006-02-14 22:04:36","2006-02-15 18:27:20"
06e834d5-a4b6-4e63-a078-b648bb28371f,EILEEN,NULL,CARR,EILEEN_CARR,EILEEN.CARR@sakilacustomer.org,74821634-2f5c-496d-bc6b-d4dbe58a7680,"2006-02-14 22:04:36","2006-02-15 18:27:20"
080a4704-6505-4c30-a8af-3016d9e6a212,MINNIE,NULL,ROMERO,MINNIE_ROMERO,MINNIE.ROMERO@sakilacustomer.org,6d78cde5-96d3-481a-b877-eaec169e0467,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0815b9a7-332d-4dc7-be37-efa77f699b92,KATHRYN,NULL,COLEMAN,KATHRYN_COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,c45b446b-6e5c-44ba-ae12-623c3e3673b1,"2006-02-14 22:04:36","2006-02-15 18:27:20"
082af7e3-160b-4834-8510-0fcb8afa0291,RAMON,NULL,CHOATE,RAMON_CHOATE,RAMON.CHOATE@sakilacustomer.org,e49dcc9a-7f28-47a0-8126-71b933b25f5e,"2006-02-14 22:04:37","2006-02-15 18:27:20"
08451e40-31b5-48bb-978d-83315e9acc9c,DEBBIE,NULL,REYES,DEBBIE_REYES,DEBBIE.REYES@sakilacustomer.org,5e9e0df3-1236-4e7d-944a-38059a120c7a,"2006-02-14 22:04:36","2006-02-15 18:27:20"
098aabd0-3890-409a-ac60-af52cd40ea6e,LUIS,NULL,YANEZ,LUIS_YANEZ,LUIS.YANEZ@sakilacustomer.org,ba40f0fb-da94-4b97-bc25-a1003b7533e1,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0a387a40-d030-4e18-ba87-d4ecf9c4c341,EDWARD,NULL,BAUGH,EDWARD_BAUGH,EDWARD.BAUGH@sakilacustomer.org,420db9c6-2386-4646-b67e-bc13f8dc5f1e,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0a46efdf-2e66-403b-8380-4d89dd8fc5b9,JEFF,NULL,EAST,JEFF_EAST,JEFF.EAST@sakilacustomer.org,4a1ff305-c693-4b85-a8ea-7737490a480c,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0a903c1a-59f7-40a4-8813-c57c64486fef,ZACHARY,NULL,HITE,ZACHARY_HITE,ZACHARY.HITE@sakilacustomer.org,ac2e6d3b-104f-4196-8c54-6be86c3cb702,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0a9c121c-d6a0-4557-a316-e5dbdb49ab0e,SHARON,NULL,ROBINSON,SHARON_ROBINSON,SHARON.ROBINSON@sakilacustomer.org,9139556f-2db9-4369-b29c-5011556f0058,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0b36dbb0-03e0-4813-bfbc-060664caf3c2,MARTIN,NULL,BALES,MARTIN_BALES,MARTIN.BALES@sakilacustomer.org,e2d19492-bd2e-4e75-a890-0769c8f2a386,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0b6630e1-8c36-435d-a218-e16ccf79f25e,RAMONA,NULL,HALE,RAMONA_HALE,RAMONA.HALE@sakilacustomer.org,66f9f669-fb17-4808-a9c2-94d0bf0a9547,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0ba5ba4a-f675-4a86-91fd-a100cdc522bd,BARBARA,NULL,JONES,BARBARA_JONES,BARBARA.JONES@sakilacustomer.org,7e69e251-382c-432a-9ef8-5da021de5fee,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0c9077ee-b5a2-4ede-8bc6-6c89d9e06fd0,CLIFFORD,NULL,BOWENS,CLIFFORD_BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,3c84e161-513f-4578-b29b-aea8886e93ca,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0caf709d-8bde-4f83-8e55-deca46a6ea6c,RON,NULL,DELUCA,RON_DELUCA,RON.DELUCA@sakilacustomer.org,fe3fc807-7add-4e2f-9d67-e947c1e0d1cf,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0df956a8-d2b7-47f8-b553-806582b64572,LEWIS,NULL,LYMAN,LEWIS_LYMAN,LEWIS.LYMAN@sakilacustomer.org,cf06e007-268a-486e-9cb5-d34215a64885,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0df9f2f7-59fb-43e1-8bb6-7c9eec04afe2,DANIELLE,NULL,DANIELS,DANIELLE_DANIELS,DANIELLE.DANIELS@sakilacustomer.org,9c2325a7-dbca-4fa7-a4d2-0da1bd97a364,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0ec11ab7-2e23-4145-827e-2e6e8524683d,DUANE,NULL,TUBBS,DUANE_TUBBS,DUANE.TUBBS@sakilacustomer.org,b902f577-e5e5-4436-81b6-5834d3df9823,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0ef0caae-54ed-444b-8a17-412883e70b26,PAULINE,NULL,HENRY,PAULINE_HENRY,PAULINE.HENRY@sakilacustomer.org,8b8c55ed-38ae-4899-83d2-c6a9bc4abbcc,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0f19ae4d-a3d2-4757-80ea-ac5cc3d1f589,DELORES,NULL,HANSEN,DELORES_HANSEN,DELORES.HANSEN@sakilacustomer.org,45b1b560-0bb2-45cb-aa15-4cb9589d2d56,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0f717709-e33f-4c04-b197-52ae7c6cf248,JANET,NULL,PHILLIPS,JANET_PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,f2dce10e-60a1-412b-b86f-eb9acbefe7d3,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0fa38034-e4b3-464e-888b-2c4f99839ddb,DERRICK,NULL,BOURQUE,DERRICK_BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,10ab3430-d42e-42a4-af24-78e0bc355115,"2006-02-14 22:04:37","2006-02-15 18:27:20"
0fab2dc4-9c39-4630-a3fe-393b194327e5,RHONDA,NULL,KENNEDY,RHONDA_KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,51b30547-85cf-4fbb-b90d-01561acf414e,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0fc7d8d7-b37f-47c2-9168-ebbf4f526af3,ROSA,NULL,REYNOLDS,ROSA_REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,5fbe6757-2775-48b5-a080-fd6b3d7f30be,"2006-02-14 22:04:36","2006-02-15 18:27:20"
0fe07c43-8c33-4052-bc27-283c9342c160,TRACY,NULL,COLE,TRACY_COLE,TRACY.COLE@sakilacustomer.org,b97e50df-ad86-4c4e-98f6-7b0e5cf72476,"2006-02-14 22:04:36","2006-02-15 18:27:20"
101ff072-864a-4dba-a95f-17d20a689c6f,DAWN,NULL,SULLIVAN,DAWN_SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,fb62cb3f-afb7-45be-a224-8b756f20e6a8,"2006-02-14 22:04:36","2006-02-15 18:27:20"
1085ee5e-67bd-4a04-a939-110506ec0096,ANDY,NULL,VANHORN,ANDY_VANHORN,ANDY.VANHORN@sakilacustomer.org,ddd4e918-d6f7-41f9-b356-0891c486a8c2,"2006-02-14 22:04:37","2006-02-15 18:27:20"
10aa27d7-46ae-494a-91c7-bb23fa5bfc69,SEAN,NULL,DOUGLASS,SEAN_DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,6956f7de-8476-4651-9abb-8eb75706c74c,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1131ca2a-e352-41f3-ad5b-3054eab0a208,ANDREW,NULL,PURDY,ANDREW_PURDY,ANDREW.PURDY@sakilacustomer.org,0834fa8c-81ab-4566-be6e-7fd1c563d869,"2006-02-14 22:04:37","2006-02-15 18:27:20"
119634a0-0ef3-4005-85b7-ca57b6c33551,ANDREA,NULL,HENDERSON,ANDREA_HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,2eaa9725-c3ea-4fa5-878a-e9318fb736a9,"2006-02-14 22:04:36","2006-02-15 18:27:20"
11a8a6de-6ad0-47e8-964e-233246a2b578,DARREN,NULL,WINDHAM,DARREN_WINDHAM,DARREN.WINDHAM@sakilacustomer.org,2c6af64d-241e-4368-ac98-1e58b0968a96,"2006-02-14 22:04:37","2006-02-15 18:27:20"
11be2a17-34b5-40e8-b7bd-9262dd47172b,DIANNE,NULL,SHELTON,DIANNE_SHELTON,DIANNE.SHELTON@sakilacustomer.org,14a22f7f-c44e-44ea-9b2e-9b13694cbb54,"2006-02-14 22:04:37","2006-02-15 18:27:20"
13202344-37fe-4610-8921-e7472b62a37c,COURTNEY,NULL,DAY,COURTNEY_DAY,COURTNEY.DAY@sakilacustomer.org,6e60c41d-ab30-47bb-bd42-a4177e3f45e8,"2006-02-14 22:04:36","2006-02-15 18:27:20"
133af07e-3003-47a2-a1f1-584480a14020,DWAYNE,NULL,OLVERA,DWAYNE_OLVERA,DWAYNE.OLVERA@sakilacustomer.org,7b399c67-81bb-4073-aa4a-e767a0a52bef,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1343e0ab-f57e-43a8-a2e8-ec6e4dcaf859,STANLEY,NULL,SCROGGINS,STANLEY_SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,a4bc50d1-396c-4a96-ae88-ed31f28e7ec7,"2006-02-14 22:04:37","2006-02-15 18:27:20"
13a2ba9c-206c-4e8c-8d51-09324b41eb29,SALLY,NULL,PIERCE,SALLY_PIERCE,SALLY.PIERCE@sakilacustomer.org,bdef82e7-4327-41c3-8496-389bed6dcd90,"2006-02-14 22:04:36","2006-02-15 18:27:20"
14902c36-3dfd-43dd-b95c-141cf1459165,JAMES,NULL,GANNON,JAMES_GANNON,JAMES.GANNON@sakilacustomer.org,26b92c81-b014-455b-bbb9-bd5da55c299f,"2006-02-14 22:04:37","2006-02-15 18:27:20"
156e101a-4218-401f-9976-92cd43cb1985,KEN,NULL,PREWITT,KEN_PREWITT,KEN.PREWITT@sakilacustomer.org,99cbf78d-e285-4d35-b37b-ab73570f6564,"2006-02-14 22:04:37","2006-02-15 18:27:20"
15bd727a-fca3-446f-ac84-7edb6007c0b6,KAREN,NULL,JACKSON,KAREN_JACKSON,KAREN.JACKSON@sakilacustomer.org,20600acd-3e83-43d6-b454-642b5f74f65d,"2006-02-14 22:04:36","2006-02-15 18:27:20"
15f04aa9-3501-4be2-961c-57c0323b1596,CHARLOTTE,NULL,HUNTER,CHARLOTTE_HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,8d667002-a071-481e-b7a1-cf00ee29019c,"2006-02-14 22:04:36","2006-02-15 18:27:20"
16bb5686-d919-4cf3-a120-2c85b6d89be9,MARCIA,NULL,DEAN,MARCIA_DEAN,MARCIA.DEAN@sakilacustomer.org,2b9aecb1-9701-4d15-a81c-ed6fe871df12,"2006-02-14 22:04:36","2006-02-15 18:27:20"
16da4b46-d9d0-4fbf-8425-14ac1cfebdfc,MISTY,NULL,LAMBERT,MISTY_LAMBERT,MISTY.LAMBERT@sakilacustomer.org,5309cbcf-17f8-4016-af16-2a66ddf83c56,"2006-02-14 22:04:37","2006-02-15 18:27:20"
17798024-12c2-4ade-a42a-4e73bf788453,BOBBIE,NULL,CRAIG,BOBBIE_CRAIG,BOBBIE.CRAIG@sakilacustomer.org,f2578933-4bbf-4220-b21d-1e6f122cd81e,"2006-02-14 22:04:37","2006-02-15 18:27:20"
179a0b72-8c84-44e7-8420-c6c633c16b3f,DWIGHT,NULL,LOMBARDI,DWIGHT_LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,429bfb6e-667a-448b-bd8c-879ffb14faff,"2006-02-14 22:04:37","2006-02-15 18:27:20"
17a20596-4178-43ef-be16-55c8fb8166b9,CURTIS,NULL,IRBY,CURTIS_IRBY,CURTIS.IRBY@sakilacustomer.org,4f8629f2-413d-457b-8a1d-8a92154e2478,"2006-02-14 22:04:37","2006-02-15 18:27:20"
18074da7-5930-4885-9ace-514d6e50291f,BEN,NULL,EASTER,BEN_EASTER,BEN.EASTER@sakilacustomer.org,57c188f7-7c3b-455f-939c-6e6b6dca81bc,"2006-02-14 22:04:37","2006-02-15 18:27:20"
18dab7e0-62a4-405d-818b-762a9d0c9515,GWENDOLYN,NULL,MAY,GWENDOLYN_MAY,GWENDOLYN.MAY@sakilacustomer.org,5151d869-a75f-41f9-b50b-8cf4170891fe,"2006-02-14 22:04:36","2006-02-15 18:27:20"
18ea462e-58ad-4c2b-8726-5379bbc34ad3,NATALIE,NULL,MEYER,NATALIE_MEYER,NATALIE.MEYER@sakilacustomer.org,176805f5-40a0-4f86-b9f3-5efbd5f0f2db,"2006-02-14 22:04:36","2006-02-15 18:27:20"
18eb3248-739d-4dfe-b956-9d4b8bcf4f18,JIMMY,NULL,SCHRADER,JIMMY_SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,daa1a0b9-d147-4696-b36b-064c22818bf6,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1941092a-d5d6-4d4c-941d-c7e121c9800b,FREDDIE,NULL,DUGGAN,FREDDIE_DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,a4e52f27-70a8-49c7-be1d-de18e86a6f6e,"2006-02-14 22:04:37","2006-02-15 18:27:20"
19f8eeff-f114-4dcf-9d0a-29e0d77a517d,AUSTIN,NULL,CINTRON,AUSTIN_CINTRON,AUSTIN.CINTRON@sakilacustomer.org,cd12722f-1a01-4212-bf02-5e6a2744100f,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1a356ac1-3d6a-46bc-81f5-57611e4a6453,KATHLEEN,NULL,ADAMS,KATHLEEN_ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,ee290e6b-ee14-4de3-816e-28a18a730f2f,"2006-02-14 22:04:36","2006-02-15 18:27:20"
1aa1222e-0fe4-4c2d-8a18-487d080da7be,CHARLIE,NULL,BESS,CHARLIE_BESS,CHARLIE.BESS@sakilacustomer.org,3143017a-948a-422b-9ac1-4030f6b30d49,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1abc6a31-9ad9-4f3c-a924-26d786eb22f7,CHRISTINA,NULL,RAMIREZ,CHRISTINA_RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,7721aba6-ee19-46b7-beba-3a319c3c38b7,"2006-02-14 22:04:36","2006-02-15 18:27:20"
1d0ae25a-6851-463e-90d7-fd00cc5325a2,WAYNE,NULL,TRUONG,WAYNE_TRUONG,WAYNE.TRUONG@sakilacustomer.org,05ccd273-b82f-4402-af25-b12672e83d20,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1d23ad8a-fa88-4a32-97c6-ca606578abeb,STEPHEN,NULL,QUALLS,STEPHEN_QUALLS,STEPHEN.QUALLS@sakilacustomer.org,0625bb55-1f5d-406d-a3fc-84cf3de3bca8,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1d5ac630-1775-464d-b00e-6cb8204e40b3,ETHEL,NULL,WEBB,ETHEL_WEBB,ETHEL.WEBB@sakilacustomer.org,dcfd32ed-b16f-4854-9bde-b90d99866fc7,"2006-02-14 22:04:36","2006-02-15 18:27:20"
1dc85157-8f34-4854-b22e-144ce1a8cefb,TODD,NULL,TAN,TODD_TAN,TODD.TAN@sakilacustomer.org,99369445-13f4-40b3-959f-4e359d38c698,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1eb81860-792f-495d-933c-5e4489202091,NICHOLAS,NULL,BARFIELD,NICHOLAS_BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,bb3125a0-d4f0-4d90-a77c-98860a37ec8f,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1f16d090-b8e1-40cc-aeed-0b14815924ef,ANTONIO,NULL,MEEK,ANTONIO_MEEK,ANTONIO.MEEK@sakilacustomer.org,1781d479-3d6a-4285-a9a1-ea400442c041,"2006-02-14 22:04:37","2006-02-15 18:27:20"
1f9d2659-46a7-4bbc-b112-92985cafeb56,CASEY,NULL,MENA,CASEY_MENA,CASEY.MENA@sakilacustomer.org,c937eaaa-8445-4041-99d5-f9fc5716a8e6,"2006-02-14 22:04:37","2006-02-15 18:27:20"
20eecba4-d9bb-4fd4-8a4d-0ba102cf15d0,FERNANDO,NULL,CHURCHILL,FERNANDO_CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,e8741e51-a6e0-4153-9673-b36060874adc,"2006-02-14 22:04:37","2006-02-15 18:27:20"
21176250-99c4-49c4-a5d6-bffeab525c42,LARRY,NULL,THRASHER,LARRY_THRASHER,LARRY.THRASHER@sakilacustomer.org,7a43ed4f-d290-49b1-9067-cfd93b39c358,"2006-02-14 22:04:37","2006-02-15 18:27:20"
21b05130-2ff3-4d6f-9e28-4f93fcddce4b,LYDIA,NULL,BURKE,LYDIA_BURKE,LYDIA.BURKE@sakilacustomer.org,8ebe8352-4cc9-4d8b-add4-c8cbb8288500,"2006-02-14 22:04:36","2006-02-15 18:27:20"
22bed234-c619-46d9-8f38-0d7a38f50072,EDDIE,NULL,TOMLIN,EDDIE_TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,264de2a1-fc5a-44c4-8382-2975109549f3,"2006-02-14 22:04:37","2006-02-15 18:27:20"
22e2cfec-00eb-494b-9931-fb4a80ee9583,ENRIQUE,NULL,FORSYTHE,ENRIQUE_FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,b4e1fbbb-911e-490a-9220-54e687099b92,"2006-02-14 22:04:37","2006-02-15 18:27:20"
22e80135-8556-4d40-9790-86f1b93373da,MORRIS,NULL,MCCARTER,MORRIS_MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,facdb00b-eba4-459a-8605-72b2dbb89916,"2006-02-14 22:04:37","2006-02-15 18:27:20"
231f86d3-6c98-4d02-b988-83e7acce1825,LESLIE,NULL,SEWARD,LESLIE_SEWARD,LESLIE.SEWARD@sakilacustomer.org,6f386709-38b1-4b55-9e6d-a7fc6ea329ed,"2006-02-14 22:04:37","2006-02-15 18:27:20"
233e4522-74b4-4453-abe5-eeffba46bb83,AMANDA,NULL,CARTER,AMANDA_CARTER,AMANDA.CARTER@sakilacustomer.org,56dac9cd-5d51-4fa7-83d2-89b414b50384,"2006-02-14 22:04:36","2006-02-15 18:27:20"
233e769c-28c9-4a5c-adf0-70c8cdf384a9,VICTORIA,NULL,GIBSON,VICTORIA_GIBSON,VICTORIA.GIBSON@sakilacustomer.org,c41dfe8f-881b-469e-9c67-75dab3d1afe6,"2006-02-14 22:04:36","2006-02-15 18:27:20"
239f2aae-b605-4ff3-bee5-005e2e2bccff,LEON,NULL,BOSTIC,LEON_BOSTIC,LEON.BOSTIC@sakilacustomer.org,eee5cade-9d3f-4cf3-9ea5-dfda1431b624,"2006-02-14 22:04:37","2006-02-15 18:27:20"
23c1361d-f5ca-4af3-9f21-8039885e869c,MARY,NULL,SMITH,MARY_SMITH,MARY.SMITH@sakilacustomer.org,7885331d-cfb5-4f29-8979-2c65a1e7cff9,"2006-02-14 22:04:36","2006-02-15 18:27:20"
24a87898-1bbf-4b6b-8c80-b0392a695e93,RICHARD,NULL,MCCRARY,RICHARD_MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,7129601d-22f3-4473-94ab-af63870fc71f,"2006-02-14 22:04:37","2006-02-15 18:27:20"
24ddd0e9-5170-4676-9eb7-64bdedc8ca17,TINA,NULL,SIMMONS,TINA_SIMMONS,TINA.SIMMONS@sakilacustomer.org,12491e60-f5e1-4deb-a06b-6f52df92844d,"2006-02-14 22:04:36","2006-02-15 18:27:20"
250ea824-5961-4a4a-a857-783b27c4997b,DONALD,NULL,MAHON,DONALD_MAHON,DONALD.MAHON@sakilacustomer.org,fa13bb5d-c2c5-4170-a853-11a1af91ea8b,"2006-02-14 22:04:37","2006-02-15 18:27:20"
25315981-a9bc-4802-83d7-844aa70fad3d,WILLIE,NULL,HOWELL,WILLIE_HOWELL,WILLIE.HOWELL@sakilacustomer.org,91a499f7-dfce-4766-87b1-e58fff0210be,"2006-02-14 22:04:36","2006-02-15 18:27:20"
2539e27d-2098-40a5-bcbb-7e956367c326,KAY,NULL,CALDWELL,KAY_CALDWELL,KAY.CALDWELL@sakilacustomer.org,01b4ee91-fbf0-4785-acb2-7bbc9432568a,"2006-02-14 22:04:37","2006-02-15 18:27:20"
256a9fc7-3416-433f-831b-8b80fb7552e9,RENEE,NULL,LANE,RENEE_LANE,RENEE.LANE@sakilacustomer.org,726ff907-9fff-40fa-9276-b9d33c4cd831,"2006-02-14 22:04:36","2006-02-15 18:27:20"
265a544c-4b0a-4923-97f7-d5797e889a4a,CHARLENE,NULL,ALVAREZ,CHARLENE_ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,4dd80c32-b65d-4600-a5e0-bb0ceaa8f0cc,"2006-02-14 22:04:36","2006-02-15 18:27:20"
268679cb-5a0f-41d7-bd5d-19242174e6b4,ALFREDO,NULL,MCADAMS,ALFREDO_MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,cd9c917d-256c-4cd3-8921-5f85d5988416,"2006-02-14 22:04:37","2006-02-15 18:27:20"
278a9710-9410-4d48-a2c7-4d1f4622234c,LEROY,NULL,BUSTAMANTE,LEROY_BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,e0112e45-9a24-474d-903d-f5ab3dca4b9a,"2006-02-14 22:04:37","2006-02-15 18:27:20"
27bdde9f-bec8-4561-a0bc-8bed6df6097c,SONIA,NULL,GREGORY,SONIA_GREGORY,SONIA.GREGORY@sakilacustomer.org,cfb650a6-8cd0-48cc-9899-a8e38e464a20,"2006-02-14 22:04:37","2006-02-15 18:27:20"
28ec89bd-67fc-4390-af67-6f41c25cd22c,CALVIN,NULL,MARTEL,CALVIN_MARTEL,CALVIN.MARTEL@sakilacustomer.org,1c8841e9-55ab-4986-9e29-438a3ef79a04,"2006-02-14 22:04:37","2006-02-15 18:27:20"
290d6079-d761-446b-aa2a-bb6b567bdd7b,BRIAN,NULL,WYMAN,BRIAN_WYMAN,BRIAN.WYMAN@sakilacustomer.org,3e3cc625-097c-428b-b52d-3b172dba936d,"2006-02-14 22:04:37","2006-02-15 18:27:20"
2998a966-7572-46f9-9344-5e9f2dd0759e,BERTHA,NULL,FERGUSON,BERTHA_FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,6eedc144-5fd4-4e96-8d72-7e4e25a5f607,"2006-02-14 22:04:36","2006-02-15 18:27:20"
29d75af4-663a-41ae-b324-d8da51191efa,DOUGLAS,NULL,GRAF,DOUGLAS_GRAF,DOUGLAS.GRAF@sakilacustomer.org,249f82bd-309c-4c06-9049-2f8a22a6e2bf,"2006-02-14 22:04:37","2006-02-15 18:27:20"
29e37019-ce83-4c10-9923-0d6d7ef57306,STACY,NULL,CUNNINGHAM,STACY_CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,e3f748a2-0dff-45d7-b148-453108c7f4ca,"2006-02-14 22:04:36","2006-02-15 18:27:20"
